"r",,"u",,"y",,"fs",
0.86407,1.0623,0.37043,0.82047,0.07244,0.0053914,,
1.3211,0.48871,0.30116,0.82723,0.082448,0.0042749,,
1.3703,-0.58557,0.31534,-0.0051601,0.093396,0.0041798,,
1.1555,-1.06,0.41426,-0.82157,0.10506,0.0052084,,
0.91008,-0.4483,0.42497,-0.78461,0.11725,0.0062779,,
0.7085,0.6228,0.20564,0.067026,0.12981,0.0063156,,
0.50297,1.0556,-0.12651,0.86052,0.14252,0.0052891,,
0.30569,0.40643,-0.25472,0.78129,0.15519,0.0042028,,
0.2198,-0.65945,0.0030149,-0.09058,0.16757,0.0042184,,
0.2845,-1.0493,0.46044,-0.85842,0.17932,0.0053147,,
0.38241,-0.36315,0.73284,-0.73445,0.19036,0.0063419,,
0.37146,0.69541,0.65728,0.15349,0.20084,0.0062687,,
0.2754,1.0408,0.48593,0.89454,0.21082,0.0051685,,
0.25822,0.31851,0.60162,0.72731,0.22001,0.0041621,,
0.38528,-0.73053,1.0489,-0.17774,0.22817,0.0042821,,
0.48343,-1.03,1.4205,-0.88923,0.23539,0.0054042,,
0.32324,-0.27255,1.2802,-0.67682,0.24171,0.0063779,,
-0.063459,0.76469,0.68309,0.24082,0.24732,0.0062088,,
-0.33599,1.0171,0.2011,0.92176,0.25223,0.005055,,
-0.18527,0.22536,0.36008,0.66555,0.25636,0.0041262,,
0.30061,-0.79776,1.0486,-0.26523,0.25977,0.0043689,,
0.69217,-1.0018,1.5459,-0.91206,0.26253,0.0055292,,
0.68032,-0.177,1.2066,-0.61088,0.26484,0.0064336,,
0.43532,0.82958,0.13659,0.32832,0.26686,0.0061301,,
0.42654,0.98405,-0.8417,0.94086,0.2686,0.004951,,
0.86707,0.12757,-0.93909,0.59601,0.27002,0.0041168,,
1.4072,-0.86002,-0.1491,-0.35224,0.27098,0.0044719,,
1.4672,-0.9639,0.76082,-0.92684,0.27141,0.0056718,,
0.89203,-0.077148,0.99802,-0.53778,0.27139,0.0064825,,
0.20566,0.88893,0.48709,0.41488,0.2714,0.0060713,,
0.12639,0.94124,-0.11781,0.95153,0.27157,0.0048696,,
0.80056,0.025848,-0.16751,0.51865,0.27146,0.0040977,,
1.5662,-0.91616,0.30136,-0.43853,0.27101,0.0045622,,
1.5543,-0.91606,0.63452,-0.93292,0.27019,0.0058057,,
0.56511,0.026216,0.30415,-0.45669,0.26909,0.0064932,,
-0.67004,0.94156,-0.47457,0.50006,0.26805,0.0059816,,
-1.1443,0.8883,-0.93282,0.95255,0.26702,0.0047575,,
-0.52628,-0.078919,-0.55518,0.43341,0.26564,0.004078,,
0.53529,-0.96497,0.3458,-0.5223,0.26343,0.0046602,,
1.0588,-0.85796,0.92547,-0.92877,0.26017,0.0058909,,
0.6801,0.13213,0.66738,-0.36856,0.25673,0.0065291,,
-0.048793,0.98625,-0.071238,0.58165,0.25395,0.0058772,,
-0.29722,0.82503,-0.42864,0.94316,0.25126,0.0046608,,
0.15002,-0.18569,0.06153,0.34179,0.24779,0.0041197,,
0.68231,-1.0052,0.99064,-0.6019,0.24328,0.0048048,,
0.55428,-0.7895,1.4963,-0.9137,0.23803,0.0060229,,
-0.26413,0.23946,1.1312,-0.27352,0.23299,0.0064991,,
-1.0018,1.0218,0.26473,0.6591,0.22879,0.0057369,,
-0.88141,0.75139,-0.34937,0.92265,0.22467,0.0045342,,
0.039122,-0.29327,-0.3369,0.24385,0.22037,0.0041005,,
0.88882,-1.0357,0.0053362,-0.67643,0.2161,0.0048991,,
0.87201,-0.71071,0.13284,-0.88766,0.21167,0.0061062,,
0.096231,0.34694,-0.14124,-0.17323,0.20737,0.0064399,,
-0.53885,1.047,-0.51318,0.73039,0.20377,0.0056172,,
-0.27967,0.66751,-0.58536,0.89081,0.20073,0.0044341,,
0.70214,-0.4003,-0.29235,0.14095,0.19754,0.0041082,,
1.4974,-1.0553,0.1027,-0.7439,0.19383,0.0050262,,
1.3899,-0.62183,0.35096,-0.84946,0.18978,0.0061696,,
0.54045,0.45313,0.45559,-0.068036,0.18588,0.0063895,,
-0.25508,1.0606,0.57042,0.79448,0.18228,0.0054511,,
-0.40967,0.57375,0.75765,0.84712,0.17884,0.0043131,,
-0.070962,-0.50526,0.92923,0.03378,0.1753,0.0041425,,
0.16725,-1.0628,0.99591,-0.8037,0.17166,0.0051176,,
-0.040573,-0.52333,0.97379,-0.79967,0.16814,0.0062271,,
-0.47252,0.55645,0.89735,0.040605,0.16486,0.0063164,,
-0.66932,1.0617,0.69358,0.84948,0.16192,0.0052963,,
-0.45405,0.47068,0.24942,0.79071,0.15953,0.0042144,,
-0.052935,-0.60651,-0.37138,-0.076338,0.15776,0.0041741,,
0.23388,-1.0573,-0.85662,-0.85366,0.15673,0.0052391,,
0.35548,-0.4159,-0.88629,-0.73748,0.15636,0.0062719,,
0.4685,0.6552,-0.45482,0.15136,0.15623,0.0062343,,
0.66755,1.0493,0.097016,0.89431,0.15608,0.005151,,
0.86943,0.35912,0.38685,0.7225,0.15613,0.0041457,,
0.9638,-0.70229,0.32075,-0.18757,0.15686,0.0042582,,
0.96897,-1.0378,0.10817,-0.89241,0.15822,0.0053918,,
0.95531,-0.30049,-0.010437,-0.66301,0.15977,0.0063474,,
0.86114,0.74756,0.032702,0.26265,0.16096,0.0061542,,
0.50896,1.0226,0.18286,0.92723,0.16151,0.0050357,,
-0.13517,0.24015,0.40224,0.64225,0.16151,0.0041071,,
-0.78438,-0.79076,0.65718,-0.29772,0.16122,0.004367,,
-1.0207,-1.0037,0.79673,-0.91814,0.1609,0.0055401,,
-0.69651,-0.17829,0.59801,-0.57737,0.16063,0.0064121,,
-0.10119,0.83165,0.039339,0.37181,0.1604,0.0060858,,
0.31228,0.98103,-0.52304,0.94683,0.16001,0.0048841,,
0.34139,0.11511,-0.60704,0.55105,0.15931,0.0040946,,
0.14567,-0.86999,-0.13162,-0.40593,0.15808,0.0045067,,
-0.0091163,-0.95452,0.38527,-0.93074,0.15624,0.0057066,,
-0.019141,-0.050807,0.28496,-0.48056,0.15433,0.006456,,
0.072618,0.90555,-0.5242,0.47788,0.15287,0.0059969,,
0.25057,0.92417,-1.3947,0.95182,0.1517,0.0047996,,
0.5382,-0.014387,-1.5831,0.44888,0.14999,0.0041022,,
0.81859,-0.93808,-1.0364,-0.5097,0.14671,0.004665,,
0.79338,-0.88998,-0.44831,-0.92815,0.14167,0.0058576,,
0.28339,0.080228,-0.5107,-0.37372,0.13568,0.0064958,,
-0.43456,0.96734,-1.165,0.57911,0.12908,0.0059031,,
-0.75783,0.85198,-1.6851,0.9423,0.12136,0.0046897,,
-0.36686,-0.14646,-1.4952,0.33749,0.11206,0.0041416,,
0.3301,-0.99312,-0.77226,-0.60734,0.10087,0.0048147,,
0.51559,-0.8102,-0.18435,-0.91039,0.087888,0.0060256,,
-0.18583,0.2128,-0.13037,-0.25848,0.073326,0.0065244,,
-1.2433,1.0152,-0.36708,0.67226,0.057302,0.005782,,
-1.7252,0.7647,-0.40642,0.91574,0.03994,0.0045935,,
-1.2829,-0.27898,-0.14326,0.21769,0.021327,0.0041901,,
-0.52773,-1.0333,0.082716,-0.69623,0.0016714,0.004986,,
-0.35981,-0.71557,0.0063657,-0.87577,-0.018697,0.0061596,,
-0.98293,0.34467,-0.17876,-0.13574,-0.039433,0.006521,,
-1.7076,1.0473,-0.079926,0.75581,-0.060234,0.0056652,,
-1.7424,0.66291,0.32387,0.87301,-0.080892,0.0044932,,
-1.0528,-0.40958,0.57541,0.092618,-0.10116,0.0042155,,
-0.32604,-1.0569,0.28392,-0.77325,-0.12068,0.0051332,,
-0.14792,-0.60688,-0.33693,-0.82419,-0.13902,0.0062802,,
-0.3928,0.47336,-0.64522,-0.0082383,-0.15591,0.0064793,,
-0.50412,1.062,-0.30958,0.82698,-0.17157,0.0055202,,
-0.23956,0.54761,0.27129,0.81285,-0.1862,0.00439,,
0.069974,-0.5357,0.3989,-0.037033,-0.19938,0.0042919,,
0.030917,-1.0625,-0.12604,-0.83743,-0.21051,0.0052997,,
-0.23986,-0.4853,-0.76487,-0.75589,-0.21941,0.0063691,,
-0.24993,0.59624,-0.85718,0.12199,-0.22636,0.0064131,,
0.18803,1.0581,-0.35683,0.88368,-0.23209,0.0053591,,
0.62651,0.42016,0.17301,0.73621,-0.2368,0.004312,,
0.48541,-0.65463,0.23629,-0.16812,-0.23994,0.0043933,,
-0.19845,-1.0488,-0.081074,-0.88626,-0.24139,0.0054625,,
-0.72801,-0.35243,-0.34432,-0.67119,-0.24123,0.006453,,
-0.52889,0.71052,-0.39572,0.25262,-0.2397,0.0063255,,
0.1552,1.0345,-0.51727,0.92447,-0.2375,0.0051706,,
0.51108,0.28237,-0.92856,0.64402,-0.23488,0.0042362,,
0.087166,-0.76356,-1.3243,-0.29742,-0.23175,0.0044714,,
-0.6855,-1.015,-1.1419,-0.91787,-0.22821,0.0056113,,
-0.99558,-0.21027,-0.30823,-0.57186,-0.22454,0.0064758,,
-0.57191,0.81338,0.48229,0.38027,-0.2209,0.0061757,,
0.062885,0.99044,0.42043,0.94695,-0.21727,0.0049972,,
0.25916,0.13645,-0.48256,0.53686,-0.21366,0.0041739,,
-0.027536,-0.85964,-1.2867,-0.4231,-0.21017,0.0045658,,
-0.31918,-0.96065,-1.0679,-0.93075,-0.20711,0.0057566,,
-0.33268,-0.061254,0.11928,-0.45763,-0.20496,0.0064844,,
-0.35456,0.90198,1.3155,0.50298,-0.2036,0.0060276,,
-0.76939,0.9257,1.6609,0.95014,-0.20255,0.004808,,
-1.3769,-0.014957,1.2305,0.41638,-0.20146,0.0041356,,
-1.4683,-0.94007,0.7995,-0.54156,-0.19941,0.0047026,,
-0.68617,-0.88563,0.88848,-0.92314,-0.19625,0.0059105,,
0.37304,0.091792,1.2545,-0.33146,-0.19296,0.0065188,,
0.66231,0.97358,1.3201,0.61659,-0.18941,0.0058642,,
-0.16447,0.84051,0.93356,0.93189,-0.18449,0.0046693,,
-1.2706,-0.16884,0.50426,0.28414,-0.17774,0.0041405,,
-1.4526,-1.0022,0.4147,-0.64994,-0.1691,0.0048431,,
-0.39785,-0.79046,0.52587,-0.89437,-0.15884,0.0060651,,
1.0095,0.24568,0.42712,-0.19526,-0.14663,0.0064919,,
1.6578,1.0256,0.091992,0.71826,-0.1324,0.0056949,,
1.3406,0.73564,0.026193,0.89247,-0.11623,0.0045081,,
0.81021,-0.32185,0.62993,0.14382,-0.098277,0.0041649,,
0.79988,-1.0435,1.5365,-0.74465,-0.078798,0.0050389,,
1.2192,-0.67623,1.8275,-0.84412,-0.057955,0.0062036,,
1.4167,0.39689,1.012,-0.051851,-0.035838,0.0064545,,
1.0705,1.0558,-0.32568,0.80511,-0.012693,0.0055162,,
0.56079,0.61247,-1.0236,0.83116,0.010991,0.0043883,,
0.40991,-0.47033,-0.53331,-0.0022109,0.034756,0.0042321,,
0.57643,-1.062,0.49263,-0.82225,0.058124,0.0052036,,
0.54871,-0.5446,0.88327,-0.77185,0.080705,0.006312,,
0.11953,0.54169,0.17152,0.095518,0.10269,0.00635,,
-0.20022,1.0622,-0.93691,0.87401,0.12442,0.0053114,,
0.24235,0.47295,-1.3509,0.74888,0.14513,0.0042663,,
1.3176,-0.61046,-0.75299,-0.15025,0.16387,0.0042966,,
2.0259,-1.056,0.14088,-0.88114,0.17994,0.0053977,,
1.505,-0.39786,0.41305,-0.67931,0.19304,0.0063769,,
0.050679,0.67615,-0.070681,0.24316,0.20446,0.0062395,,
-1.0653,1.0434,-0.57144,0.9223,0.21465,0.005114,,
-0.88068,0.31971,-0.35467,0.64655,0.22267,0.0041582,,
0.24334,-0.73827,0.4648,-0.29616,0.22753,0.0043913,,
1.0044,-1.0242,1.023,-0.91756,0.22902,0.0055626,,
0.53771,-0.23893,0.60831,-0.56795,0.22825,0.0064102,,
-0.69915,0.79633,-0.56215,0.38666,0.22615,0.0061044,,
-1.4669,0.99852,-1.4854,0.94717,0.22268,0.0049365,,
-1.078,0.15596,-1.2872,0.5256,0.21686,0.004117,,
-0.068616,-0.84984,-0.021716,-0.43684,0.2079,0.0045164,,
0.4641,-0.96626,1.3776,-0.93006,0.19628,0.0057162,,
0.071373,-0.071306,1.8905,-0.43848,0.1836,0.0064593,,
-0.61464,0.89833,1.2507,0.52323,0.17137,0.0059378,,
-0.64123,0.92749,0.10394,0.94767,0.16003,0.0047421,,
0.18342,-0.01451,-0.63831,0.38856,0.14869,0.0040958,,
1.0506,-0.94135,-0.58807,-0.56756,0.13637,0.0046799,,
0.98246,-0.88231,-0.14331,-0.91699,0.12338,0.0058925,,
-0.1439,0.10093,0.0072405,-0.29472,0.10997,0.0064423,,
-1.4118,0.97848,-0.37531,0.64711,0.097249,0.0057857,,
-1.6847,0.83088,-0.83108,0.92119,0.086263,0.0046011,,
-0.63383,-0.18738,-0.6961,0.23865,0.076263,0.0041314,,
0.97034,-1.0093,0.13928,-0.68387,0.066575,0.0048777,,
1.9308,-0.77339,1.0181,-0.8774,0.056946,0.0060752,,
1.6285,0.27324,1.1113,-0.14018,0.04807,0.0064601,,
0.47872,1.0334,0.26613,0.75494,0.040894,0.0056329,,
-0.519,0.71011,-0.78291,0.86827,0.035456,0.0044666,,
-0.6929,-0.35789,-1.1067,0.079559,0.030831,0.0041974,,
-0.24035,-1.0506,-0.48848,-0.78208,0.0258,0.0051233,,
0.077492,-0.64135,0.37618,-0.81167,0.020092,0.0062494,,
-0.23019,0.4407,0.59794,0.020863,0.014557,0.0064108,,
-0.85205,1.0604,-0.027324,0.84214,0.010286,0.0054686,,
-0.99605,0.56749,-0.85193,0.78942,0.0075365,0.0043934,,
-0.26146,-0.521,-1.0822,-0.083294,0.0053381,0.004305,,
0.84088,-1.0627,-0.55866,-0.8574,0.002489,0.0053443,,
1.3128,-0.48895,0.19336,-0.7195,-0.0014625,0.0063975,,
0.66165,0.59815,0.58246,0.18461,-0.0057658,0.0063302,,
-0.55484,1.0573,0.52142,0.90572,-0.0096272,0.0052675,,
-1.2367,0.40621,0.37148,0.68532,-0.012822,0.0042981,,
-0.82042,-0.67148,0.43023,-0.24598,-0.015553,0.0044404,,
0.17534,-1.0439,0.6221,-0.90726,-0.018412,0.0055609,,
0.70235,-0.3198,0.7074,-0.60406,-0.02156,0.0064652,,
0.24782,0.74034,0.64806,0.34439,-0.024485,0.0062153,,
-0.69516,1.0226,0.63371,0.94186,-0.026634,0.0050654,,
-1.1975,0.23032,0.74876,0.55891,-0.027783,0.004216,,
-0.8429,-0.80409,0.76853,-0.40229,-0.027858,0.0045617,,
-0.05039,-0.99336,0.41692,-0.92855,-0.026833,0.0057155,,
0.48032,-0.13839,-0.19241,-0.46723,-0.02448,0.0064704,,
0.50249,0.86212,-0.5139,0.49637,-0.020752,0.0060218,,
0.33793,0.95615,-0.087362,0.94857,-0.015853,0.0048278,,
0.36639,0.044683,0.90417,0.412,-0.0099907,0.0041492,,
0.57753,-0.91382,1.6889,-0.54842,-0.0030702,0.0046897,,
0.69451,-0.91113,1.5928,-0.91986,0.005565,0.0058984,,
0.61808,0.050074,0.69164,-0.31261,0.016119,0.0064766,,
0.56477,0.95863,-0.23459,0.63427,0.027777,0.005815,,
0.7182,0.85849,-0.41078,0.92385,0.04004,0.0046258,,
0.8821,-0.14513,0.24991,0.24966,0.052831,0.0041133,,
0.65444,-0.99604,1.1131,-0.6773,0.065828,0.0048596,,
-0.022705,-0.79849,1.4156,-0.87931,0.079094,0.0060377,,
-0.6181,0.2397,0.89231,-0.14462,0.09295,0.0064295,,
-0.46502,1.0256,-0.090508,0.75314,0.10733,0.0056142,,
0.50718,0.73148,-0.89911,0.86784,0.12166,0.0044445,,
1.5739,-0.33298,-1.1091,0.077178,0.13568,0.0041658,,
1.836,-1.0468,-0.72812,-0.78395,0.149,0.0050425,,
1.0704,-0.65787,-0.075657,-0.80726,0.16091,0.0061731,,
-0.045682,0.42414,0.47764,0.030883,0.17139,0.0063171,,
-0.55908,1.0593,0.71711,0.84743,0.18123,0.0053613,,
-0.093312,0.57815,0.66106,0.78039,0.1908,0.004297,,
0.86993,-0.51234,0.48208,-0.10052,0.19947,0.0042249,,
1.4742,-1.0628,0.35253,-0.86404,0.20681,0.0052325,,
1.219,-0.49288,0.32462,-0.70478,0.21264,0.0062592,,
0.29039,0.59674,0.31801,0.20838,0.21714,0.0062125,,
-0.68946,1.0572,0.22544,0.91266,0.2205,0.0051113,,
-1.1667,0.40271,0.028172,0.66396,0.22291,0.0041535,,
-0.9853,-0.67652,-0.1888,-0.27617,0.2245,0.0043283,,
-0.37772,-1.0422,-0.3188,-0.91341,0.22524,0.0054471,,
0.2654,-0.30835,-0.31732,-0.57541,0.22507,0.006332,,
0.64426,0.75084,-0.2051,0.3806,0.22393,0.0060398,,
0.68618,1.0177,-0.020681,0.94577,0.22184,0.0048913,,
0.5273,0.21055,0.20278,0.52208,0.21903,0.0040756,,
0.37103,-0.81891,0.41821,-0.44333,0.21569,0.0044823,,
0.32423,-0.98394,0.55892,-0.92849,0.21187,0.0056588,,
0.33557,-0.11016,0.58478,-0.42191,0.20765,0.0063655,,
0.2807,0.87997,0.53086,0.54101,0.2031,0.0058644,,
0.10269,0.94086,0.48767,0.94308,0.19824,0.0046725,,
-0.13322,0.0080567,0.5252,0.35791,0.19317,0.0040567,,
-0.31075,-0.9333,0.64329,-0.59553,0.18798,0.0046675,,
-0.36378,-0.88874,0.79652,-0.90787,0.18292,0.0058562,,
-0.29919,0.094821,0.93182,-0.24995,0.17826,0.0063816,,
-0.14725,0.97822,0.9778,0.68318,0.17414,0.0056794,,
0.06997,0.82786,0.82535,0.9044,0.1707,0.0044927,,
0.31296,-0.1975,0.39842,0.17824,0.16812,0.0040853,,
0.50389,-1.0141,-0.20219,-0.72595,0.16641,0.0048846,,
0.57289,-0.75866,-0.66839,-0.85057,0.16561,0.0060283,,
0.53011,0.29898,-0.70042,-0.064856,0.16563,0.0063498,,
0.46696,1.0405,-0.31722,0.80025,0.16619,0.0054785,,
0.47294,0.68163,0.090268,0.82891,0.16702,0.0043345,,
0.56553,-0.39822,0.098148,-0.010589,0.16817,0.0041511,,
0.70909,-1.0569,-0.30625,-0.82789,0.17002,0.0051211,,
0.86805,-0.59739,-0.66069,-0.75741,0.17241,0.0062125,,
0.9939,0.4942,-0.48567,0.1254,0.17456,0.0062826,,
0.96858,1.0629,0.19259,0.88626,0.17581,0.0052433,,
0.64504,0.50664,0.82002,0.71855,0.17613,0.0042164,,
0.028016,-0.58587,0.8463,-0.20101,0.17605,0.0043018,,
-0.59732,-1.0582,0.2624,-0.8963,0.17605,0.0053517,,
-0.82447,-0.41018,-0.42548,-0.63116,0.17605,0.0063157,,
-0.51057,0.67221,-0.73576,0.31314,0.17531,0.006147,,
0.0086183,1.0428,-0.65121,0.93689,0.17307,0.0050007,,
0.18639,0.30889,-0.50335,0.57761,0.16919,0.0041318,,
-0.18093,-0.75221,-0.49508,-0.38392,0.16405,0.0044249,,
-0.69575,-1.0165,-0.46986,-0.9264,0.15821,0.0055877,,
-0.73394,-0.20374,-0.17836,-0.47577,0.15167,0.0063706,,
-0.10746,0.8249,0.31894,0.49014,0.14425,0.005937,,
0.69375,0.97935,0.64348,0.94709,0.1358,0.0047656,,
0.9704,0.095769,0.52337,0.40918,0.12662,0.0040748,,
0.50747,-0.88937,0.12261,-0.55271,0.11709,0.0045953,,
-0.24901,-0.93165,-0.13938,-0.91639,0.1072,0.00581,,
-0.69873,0.013912,-0.067028,-0.29712,0.096767,0.0063994,,
-0.68672,0.94476,0.11372,0.64835,0.085633,0.0057406,,
-0.53723,0.87365,0.081235,0.91679,0.074164,0.0045688,,
-0.55155,-0.12414,-0.14353,0.22155,0.062862,0.0040845,,
-0.61859,-0.99028,-0.20597,-0.69838,0.052118,0.0048409,,
-0.40732,-0.8058,0.12615,-0.86489,0.041877,0.0060093,,
0.13104,0.23372,0.62219,-0.10241,0.032058,0.0063679,,
0.60994,1.0253,0.8129,0.77977,0.022911,0.0055398,,
0.62164,0.72866,0.53348,0.84448,0.014942,0.0043985,,
0.21839,-0.34141,0.12199,0.021292,0.0085066,0.004161,,
-0.14034,-1.0491,0.011386,-0.81356,0.0034457,0.0050984,,
-0.12363,-0.64292,0.1862,-0.77239,-0.00064813,0.0061996,,
0.10354,0.44595,0.17482,0.099596,-0.003873,0.0063042,,
0.13202,1.0613,-0.3652,0.87673,-0.0059249,0.0053115,,
-0.13701,0.54939,-1.1406,0.73231,-0.0065249,0.0042603,,
-0.33601,-0.5461,-1.4096,-0.18141,-0.0060318,0.0043293,,
-0.087166,-1.0615,-0.71461,-0.89083,-0.0052229,0.0053765,,
0.48624,-0.44901,0.62446,-0.64178,-0.0046552,0.0063505,,
0.8459,0.6406,1.7629,0.30017,-0.0039206,0.0062038,,
0.65287,1.0494,2.0547,0.9341,-0.0021755,0.0050887,,
0.17381,0.34282,1.5309,0.58456,0.001179,0.0042127,,
-0.036737,-0.72826,0.70344,-0.37689,0.0058694,0.0044916,,
0.17721,-1.0251,0.046608,-0.92562,0.010552,0.0056433,,
0.34792,-0.23197,-0.276,-0.47871,0.014898,0.0064272,,
-0.06768,0.80789,-0.29451,0.48845,0.019416,0.0060327,,
-0.97413,0.98854,-0.039238,0.94687,0.024012,0.0048451,,
-1.5994,0.1177,0.42485,0.40698,0.028917,0.0041525,,
-1.2292,-0.87839,0.86198,-0.55605,0.034703,0.0046811,,
0.060392,-0.93995,0.93926,-0.91515,0.041588,0.0058755,,
1.4434,-0.0013223,0.54646,-0.28942,0.04948,0.0064506,,
2.0865,0.93875,-0.018172,0.65539,0.058125,0.0058005,,
1.8044,0.8797,-0.2811,0.91303,0.067217,0.0046432,,
1.03,-0.11577,-0.064949,0.20736,0.076639,0.0041599,,
0.28848,-0.98803,0.31789,-0.70855,0.086145,0.0048986,,
-0.18403,-0.80833,0.39872,-0.8576,0.095682,0.0060748,,
-0.37227,0.23214,0.057753,-0.082285,0.10551,0.0064112,,
-0.25503,1.0254,-0.35132,0.79175,0.11571,0.005548,,
0.18247,0.72653,-0.39552,0.83249,0.12581,0.0044192,,
0.74516,-0.34632,-0.033827,-0.0048989,0.13516,0.0042257,,
1.0252,-1.0502,0.35618,-0.8262,0.14354,0.0051589,,
0.7508,-0.63515,0.40726,-0.75516,0.15108,0.0062514,,
0.12234,0.45681,0.16117,0.13154,0.15824,0.0063128,,
-0.31534,1.062,0.0016484,0.88894,0.16498,0.0053017,,
-0.20837,0.53517,0.21709,0.70826,0.17083,0.0043026,,
0.23357,-0.56214,0.68527,-0.21865,0.17537,0.004352,,
0.46267,-1.0602,1.007,-0.90087,0.17872,0.0054109,,
0.18874,-0.42775,0.92284,-0.61086,0.1814,0.006345,,
-0.31083,0.66085,0.55918,0.34116,0.18378,0.0061656,,
-0.50761,1.0447,0.27597,0.94032,0.18569,0.0050407,,
-0.20387,0.31415,0.31243,0.54578,0.18697,0.0041812,,
0.26848,-0.75152,0.5923,-0.4216,0.18774,0.0045162,,
0.43472,-1.0154,0.85068,-0.92684,0.18818,0.005682,,
0.20011,-0.19578,0.9036,-0.43175,0.1886,0.0064235,,
-0.068169,0.83282,0.78047,0.53525,0.18924,0.0059728,,
0.035509,0.97255,0.63286,0.94156,0.19017,0.0047911,,
0.51096,0.074121,0.5638,0.35143,0.19135,0.0041386,,
0.96046,-0.90348,0.56372,-0.60393,0.19281,0.004731,,
1.0087,-0.91644,0.58638,-0.90209,0.19461,0.0058736,,
0.66984,0.049226,0.63662,-0.22569,0.19676,0.0063984,,
0.29941,0.96236,0.74518,0.70265,0.1993,0.0056882,,
0.22734,0.84761,0.85954,0.89072,0.20224,0.0045209,,
0.46907,-0.1726,0.80641,0.13605,0.20558,0.00413,,
0.77351,-1.0084,0.43013,-0.75329,0.20924,0.004948,,
0.89922,-0.76678,-0.1888,-0.82553,0.21319,0.0061059,,
0.81595,0.29431,-0.68241,-0.0044882,0.2174,0.0063339,,
0.66409,1.0409,-0.65863,0.83261,0.22169,0.0054068,,
0.57308,0.67489,-0.099612,0.78959,0.22583,0.0043162,,
0.5534,-0.41261,0.50588,-0.088792,0.22965,0.0042158,,
0.55278,-1.059,0.51411,-0.86101,0.23322,0.0051901,,
0.57049,-0.57304,-0.27436,-0.70046,0.23686,0.0062155,,
0.66648,0.52577,-1.3393,0.2202,0.24054,0.0061771,,
0.8381,1.0623,-1.8411,0.91637,0.24351,0.0051392,,
0.91857,0.46251,-1.364,0.64196,0.24493,0.0041597,,
0.67053,-0.63209,-0.29067,-0.30979,0.24396,0.0043354,,
0.049429,-1.0504,0.56502,-0.91821,0.24099,0.0054537,,
-0.62515,-0.34474,0.70655,-0.53244,0.23714,0.0062955,,
-0.84732,0.72991,0.35089,0.43406,0.2327,0.0060143,,
-0.38698,1.0234,0.067429,0.94661,0.22747,0.0048502,,
0.3863,0.22134,0.10735,0.45486,0.22062,0.004092,,
0.71814,-0.81767,0.20161,-0.51432,0.21153,0.0045375,,
0.13417,-0.98122,0.018859,-0.92047,0.20056,0.0057291,,
-1.0473,-0.094026,-0.30446,-0.32958,0.18837,0.0063494,,
-1.9128,0.8939,-0.25211,0.62553,0.17541,0.0057747,,
-1.7548,0.92439,0.41837,0.92107,0.16174,0.0045976,,
-0.72231,-0.035372,1.2321,0.23853,0.14739,0.004075,,
0.33913,-0.95727,1.3674,-0.68928,0.13301,0.0048059,,
0.70735,-0.85348,0.51513,-0.86622,0.11955,0.0059554,,
0.41889,0.16494,-0.7188,-0.10389,0.1074,0.0063446,,
0.07599,1.0066,-1.3639,0.78088,0.09604,0.0055429,,
0.093023,0.76934,-1.0436,0.83862,0.084793,0.0043964,,
0.26272,-0.29271,-0.305,0.0061332,0.073358,0.0041584,,
0.12824,-1.041,0.030691,-0.82161,0.062029,0.0050715,,
-0.31905,-0.67303,-0.26243,-0.75621,0.052044,0.0061641,,
-0.50713,0.4167,-0.65424,0.13121,0.043847,0.0062475,,
0.052881,1.0595,-0.5594,0.88904,0.036703,0.0052389,,
1.0627,0.56585,-0.061035,0.70291,0.029636,0.004238,,
1.5827,-0.53491,0.21119,-0.22838,0.022231,0.0042995,,
0.97474,-1.0618,-0.14163,-0.90284,0.014925,0.0053606,,
-0.36752,-0.4493,-0.76869,-0.59668,0.008059,0.0062905,,
-1.3534,0.64539,-0.94479,0.36061,0.0014485,0.0060956,,
-1.2805,1.0474,-0.41545,0.94168,-0.0056902,0.0049984,,
-0.50509,0.32508,0.28022,0.52107,-0.013699,0.0041467,,
0.022851,-0.74628,0.38114,-0.4496,-0.022139,0.0044942,,
-0.18348,-1.0164,-0.25443,-0.92522,-0.030511,0.005648,,
-0.68608,-0.19504,-0.97209,-0.39554,-0.038695,0.0063518,,
-0.73564,0.8358,-1.0218,0.57004,-0.046931,0.0058918,,
-0.20301,0.96893,-0.34996,0.93422,-0.05603,0.0047234,,
0.26857,0.061193,0.37185,0.30395,-0.06595,0.0041098,,
0.052266,-0.91233,0.4641,-0.6428,-0.07591,0.0047479,,
-0.67801,-0.90558,-0.071074,-0.88643,-0.085597,0.0059358,,
-1.1048,0.074343,-0.5968,-0.16603,-0.094731,0.0063676,,
-0.69956,0.9744,-0.5362,0.74386,-0.10346,0.0056131,,
0.1447,0.82711,0.057492,0.86427,-0.1125,0.0044701,,
0.51895,-0.20936,0.59562,0.064417,-0.12188,0.0041506,,
-0.0033389,-1.0208,0.54131,-0.79381,-0.13075,0.0050228,,
-0.88995,-0.73458,-0.10819,-0.78613,-0.13848,0.0061315,,
-1.2189,0.3416,-0.86479,0.077957,-0.1449,0.006293,,
-0.65585,1.0504,-1.1961,0.86912,-0.15052,0.0053435,,
0.21987,0.62934,-0.93333,0.73514,-0.15622,0.0043007,,
